scaffold_id	locus	v_calls	j_calls	n_pad
IGK_1343	IGK	IGKV1-135*01	IGKJ4*01	0
IGK_1344	IGK	IGKV1-135*01	IGKJ5*01	0
IGK_1345	IGK	IGKV1-135*01	IGKJ1*01	0
IGK_1346	IGK	IGKV1-135*01	IGKJ1*02	1
IGK_1347	IGK	IGKV1-135*01	IGKJ2*01	2
IGK_1348	IGK	IGKV1-135*01	IGKJ2*03	2
IGK_1349	IGK	IGKV1-135*01	IGKJ2*02	2
IGK_1350	IGK	IGKV1-133*01	IGKJ3*02	0
IGK_1351	IGK	IGKV1-133*01	IGKJ3*01	0
IGK_1352	IGK	IGKV1-133*01	IGKJ4*02	0
IGK_1353	IGK	IGKV1-133*01	IGKJ4*01	0
IGK_1354	IGK	IGKV1-133*01	IGKJ5*01	0
IGK_1355	IGK	IGKV1-133*01	IGKJ1*01	0
IGK_1356	IGK	IGKV1-133*01	IGKJ1*02	1
IGK_1357	IGK	IGKV1-133*01	IGKJ2*01	2
IGK_1358	IGK	IGKV1-133*01	IGKJ2*03	2
IGK_1359	IGK	IGKV1-133*01	IGKJ2*02	2
IGK_1360	IGK	IGKV1-132*01	IGKJ3*02	0
IGK_1361	IGK	IGKV1-132*01	IGKJ3*01	0
IGK_1362	IGK	IGKV1-132*01	IGKJ4*02	0
IGK_1363	IGK	IGKV1-132*01	IGKJ4*01	0
IGK_1364	IGK	IGKV1-132*01	IGKJ5*01	0
IGK_1365	IGK	IGKV1-132*01	IGKJ1*01	0
IGK_1366	IGK	IGKV1-132*01	IGKJ1*02	1
IGK_1367	IGK	IGKV1-132*01	IGKJ2*01	2
IGK_1368	IGK	IGKV1-132*01	IGKJ2*03	2
IGK_1369	IGK	IGKV1-132*01	IGKJ2*02	2
IGK_1370	IGK	IGKV1-88*01	IGKJ3*02	0
IGK_1371	IGK	IGKV1-88*01	IGKJ3*01	0
IGK_1372	IGK	IGKV1-88*01	IGKJ4*02	0
IGK_1373	IGK	IGKV1-88*01	IGKJ4*01	0
IGK_1374	IGK	IGKV1-88*01	IGKJ5*01	0
IGK_1375	IGK	IGKV1-88*01	IGKJ1*01	0
IGK_1376	IGK	IGKV1-88*01	IGKJ1*02	1
IGK_1377	IGK	IGKV1-88*01	IGKJ2*01	2
IGK_1378	IGK	IGKV1-88*01	IGKJ2*03	2
IGK_1379	IGK	IGKV1-88*01	IGKJ2*02	2
IGK_1380	IGK	IGKV1-99*01	IGKJ3*02	0
IGK_1381	IGK	IGKV1-99*01	IGKJ3*01	0
IGK_1382	IGK	IGKV1-99*01	IGKJ4*02	0
IGK_1383	IGK	IGKV1-99*01	IGKJ4*01	0
IGK_1384	IGK	IGKV1-99*01	IGKJ5*01	0
IGK_1385	IGK	IGKV1-99*01	IGKJ1*01	0
IGK_1386	IGK	IGKV1-99*01	IGKJ1*02	1
IGK_1387	IGK	IGKV1-99*01	IGKJ2*01	2
IGK_1388	IGK	IGKV1-99*01	IGKJ2*03	2
IGK_1389	IGK	IGKV1-99*01	IGKJ2*02	2
IGK_1390	IGK	IGKV1-117*01	IGKJ3*02	0
IGK_1391	IGK	IGKV1-117*01	IGKJ3*01	0
IGK_1392	IGK	IGKV1-117*01	IGKJ4*02	0
IGK_1393	IGK	IGKV1-117*01	IGKJ4*01	0
IGK_1394	IGK	IGKV1-117*01	IGKJ5*01	0
IGK_1395	IGK	IGKV1-117*01	IGKJ1*01	0
IGK_1396	IGK	IGKV1-117*01	IGKJ1*02	1
IGK_1397	IGK	IGKV1-117*01	IGKJ2*01	2
IGK_1398	IGK	IGKV1-117*01	IGKJ2*03	2
IGK_1399	IGK	IGKV1-117*01	IGKJ2*02	2
IGL_45	IGL	IGLV3*01	IGLJ1*01	1
IGL_46	IGL	IGLV3*01	IGLJ3*01	1
IGL_48	IGL	IGLV3*01	IGLJ2*01	1
IGL_49	IGL	IGLV3*01	IGLJ4*01	1
IGL_51	IGL	IGLV1*02	IGLJ1*01	2
IGL_52	IGL	IGLV1*02	IGLJ3*01	2
IGL_53	IGL	IGLV1*02	IGLJ2*01	2
IGL_54	IGL	IGLV1*02	IGLJ4*01	2
IGL_56	IGL	IGLV1*01	IGLJ1*01	2
IGL_57	IGL	IGLV1*01	IGLJ3*01	2
IGL_58	IGL	IGLV1*01	IGLJ2*01	2
IGL_59	IGL	IGLV1*01	IGLJ4*01	2
IGL_61	IGL	IGLV2*02	IGLJ1*01	2
IGL_62	IGL	IGLV2*02	IGLJ3*01	2
IGL_63	IGL	IGLV2*02	IGLJ2*01	2
IGL_64	IGL	IGLV2*02	IGLJ4*01	2
IGL_66	IGL	IGLV2*01	IGLJ1*01	2
IGL_67	IGL	IGLV2*01	IGLJ3*01	2
IGL_68	IGL	IGLV2*01	IGLJ2*01	2
IGL_69	IGL	IGLV2*01	IGLJ4*01	2
IGH_0	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ1*03	9
IGH_1	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ1*01	9
IGH_2	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ1*02	9
IGH_3	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ2*01	11
IGH_4	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ2*02	11
IGH_5	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ4*01	11
IGH_6	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ3*01	11
IGH_7	IGH	IGHV1-47-30*01,IGHV1-47-30D*01	IGHJ2*03	10
IGH_8	IGH	IGHV1-47-5*01	IGHJ1*03	9
IGH_9	IGH	IGHV1-47-5*01	IGHJ1*01	9
IGH_10	IGH	IGHV1-47-5*01	IGHJ1*02	9
IGH_11	IGH	IGHV1-47-5*01	IGHJ2*01	11
IGH_12	IGH	IGHV1-47-5*01	IGHJ2*02	11
IGH_13	IGH	IGHV1-47-5*01	IGHJ4*01	11
IGH_14	IGH	IGHV1-47-5*01	IGHJ3*01	11
IGH_15	IGH	IGHV1-47-5*01	IGHJ2*03	10
IGH_16	IGH	IGHV2-7*03	IGHJ1*03	9
IGH_17	IGH	IGHV2-7*03	IGHJ1*01	9
IGH_18	IGH	IGHV2-7*03	IGHJ1*02	9
IGH_19	IGH	IGHV2-7*03	IGHJ2*01	11
IGH_20	IGH	IGHV2-7*03	IGHJ2*02	11
IGH_21	IGH	IGHV2-7*03	IGHJ4*01	11
IGH_22	IGH	IGHV2-7*03	IGHJ3*01	11
IGH_23	IGH	IGHV2-7*03	IGHJ2*03	10
IGH_24	IGH	IGHV2-7*01	IGHJ1*03	9
IGH_25	IGH	IGHV2-7*01	IGHJ1*01	9
IGH_26	IGH	IGHV2-7*01	IGHJ1*02	9
IGH_27	IGH	IGHV2-7*01	IGHJ2*01	11
IGH_28	IGH	IGHV2-7*01	IGHJ2*02	11
IGH_29	IGH	IGHV2-7*01	IGHJ4*01	11
IGH_30	IGH	IGHV2-7*01	IGHJ3*01	11
IGH_31	IGH	IGHV2-7*01	IGHJ2*03	10
IGH_32	IGH	IGHV1-69-1*01	IGHJ2*01	10
IGH_33	IGH	IGHV1-69-1*01	IGHJ2*02	10
IGH_34	IGH	IGHV1-69-1*01	IGHJ4*01	10
IGH_35	IGH	IGHV1-69-1*01	IGHJ3*01	10
IGH_36	IGH	IGHV1-69-1*01	IGHJ1*03	11
IGH_37	IGH	IGHV1-69-1*01	IGHJ1*01	11
IGH_38	IGH	IGHV1-69-1*01	IGHJ1*02	11
IGH_39	IGH	IGHV1-69-1*01	IGHJ2*03	9
IGH_40	IGH	IGHV1-11*01	IGHJ2*01	10
IGH_41	IGH	IGHV1-11*01	IGHJ2*02	10
IGH_42	IGH	IGHV1-11*01	IGHJ4*01	10
IGH_43	IGH	IGHV1-11*01	IGHJ3*01	10
IGH_44	IGH	IGHV1-11*01	IGHJ1*03	11
IGH_45	IGH	IGHV1-11*01	IGHJ1*01	11
IGH_46	IGH	IGHV1-11*01	IGHJ1*02	11
IGH_47	IGH	IGHV1-11*01	IGHJ2*03	9
IGH_48	IGH	IGHV1-18-19*01	IGHJ2*01	10
IGH_49	IGH	IGHV1-18-19*01	IGHJ2*02	10
IGH_50	IGH	IGHV1-18-19*01	IGHJ4*01	10
IGH_51	IGH	IGHV1-18-19*01	IGHJ3*01	10
IGH_52	IGH	IGHV1-18-19*01	IGHJ1*03	11
IGH_53	IGH	IGHV1-18-19*01	IGHJ1*01	11
IGH_54	IGH	IGHV1-18-19*01	IGHJ1*02	11
IGH_55	IGH	IGHV1-18-19*01	IGHJ2*03	9
IGH_56	IGH	IGHV1-84*02	IGHJ2*01	10
IGH_57	IGH	IGHV1-84*02	IGHJ2*02	10
IGH_58	IGH	IGHV1-84*02	IGHJ4*01	10
IGH_59	IGH	IGHV1-84*02	IGHJ3*01	10
IGH_60	IGH	IGHV1-84*02	IGHJ1*03	11
IGH_61	IGH	IGHV1-84*02	IGHJ1*01	11
IGH_62	IGH	IGHV1-84*02	IGHJ1*02	11
IGH_63	IGH	IGHV1-84*02	IGHJ2*03	9
IGH_64	IGH	IGHV1-84*01	IGHJ2*01	10
IGH_65	IGH	IGHV1-84*01	IGHJ2*02	10
IGH_66	IGH	IGHV1-84*01	IGHJ4*01	10
IGH_67	IGH	IGHV1-84*01	IGHJ3*01	10
IGH_68	IGH	IGHV1-84*01	IGHJ1*03	11
IGH_69	IGH	IGHV1-84*01	IGHJ1*01	11
IGH_70	IGH	IGHV1-84*01	IGHJ1*02	11
IGH_71	IGH	IGHV1-84*01	IGHJ2*03	9
IGH_72	IGH	IGHV9-2*01	IGHJ2*01	10
IGH_73	IGH	IGHV9-2*01	IGHJ2*02	10
IGH_74	IGH	IGHV9-2*01	IGHJ4*01	10
IGH_75	IGH	IGHV9-2*01	IGHJ3*01	10
IGH_76	IGH	IGHV9-2*01	IGHJ1*03	11
IGH_77	IGH	IGHV9-2*01	IGHJ1*01	11
IGH_78	IGH	IGHV9-2*01	IGHJ1*02	11
IGH_79	IGH	IGHV9-2*01	IGHJ2*03	9
IGH_80	IGH	IGHV9-2-6*01	IGHJ2*01	10
IGH_81	IGH	IGHV9-2-6*01	IGHJ2*02	10
IGH_82	IGH	IGHV9-2-6*01	IGHJ4*01	10
IGH_83	IGH	IGHV9-2-6*01	IGHJ3*01	10
IGH_84	IGH	IGHV9-2-6*01	IGHJ1*03	11
IGH_85	IGH	IGHV9-2-6*01	IGHJ1*01	11
IGH_86	IGH	IGHV9-2-6*01	IGHJ1*02	11
IGH_87	IGH	IGHV9-2-6*01	IGHJ2*03	9
IGH_88	IGH	IGHV9-1*04	IGHJ2*01	9
IGH_89	IGH	IGHV9-1*04	IGHJ2*02	9
IGH_90	IGH	IGHV9-1*04	IGHJ4*01	9
IGH_91	IGH	IGHV9-1*04	IGHJ3*01	9
IGH_92	IGH	IGHV9-1*04	IGHJ1*03	10
IGH_93	IGH	IGHV9-1*04	IGHJ1*01	10
IGH_94	IGH	IGHV9-1*04	IGHJ1*02	10
IGH_95	IGH	IGHV9-1*04	IGHJ2*03	11
IGH_96	IGH	IGHV9-3*01	IGHJ2*01	10
IGH_97	IGH	IGHV9-3*01	IGHJ2*02	10
IGH_98	IGH	IGHV9-3*01	IGHJ4*01	10
IGH_99	IGH	IGHV9-3*01	IGHJ3*01	10
IGH_100	IGH	IGHV9-3*01	IGHJ1*03	11
IGH_101	IGH	IGHV9-3*01	IGHJ1*01	11
IGH_102	IGH	IGHV9-3*01	IGHJ1*02	11
IGH_103	IGH	IGHV9-3*01	IGHJ2*03	9
IGH_104	IGH	IGHV9-2*02	IGHJ2*01	10
IGH_105	IGH	IGHV9-2*02	IGHJ2*02	10
IGH_106	IGH	IGHV9-2*02	IGHJ4*01	10
IGH_107	IGH	IGHV9-2*02	IGHJ3*01	10
IGH_108	IGH	IGHV9-2*02	IGHJ1*03	11
IGH_109	IGH	IGHV9-2*02	IGHJ1*01	11
IGH_110	IGH	IGHV9-2*02	IGHJ1*02	11
IGH_111	IGH	IGHV9-2*02	IGHJ2*03	9
IGH_112	IGH	IGHV9-2-2*01	IGHJ2*01	10
IGH_113	IGH	IGHV9-2-2*01	IGHJ2*02	10
IGH_114	IGH	IGHV9-2-2*01	IGHJ4*01	10
IGH_115	IGH	IGHV9-2-2*01	IGHJ3*01	10
IGH_116	IGH	IGHV9-2-2*01	IGHJ1*03	11
IGH_117	IGH	IGHV9-2-2*01	IGHJ1*01	11
IGH_118	IGH	IGHV9-2-2*01	IGHJ1*02	11
IGH_119	IGH	IGHV9-2-2*01	IGHJ2*03	9
IGH_120	IGH	IGHV9-3*02	IGHJ2*01	10
IGH_121	IGH	IGHV9-3*02	IGHJ2*02	10
IGH_122	IGH	IGHV9-3*02	IGHJ4*01	10
IGH_123	IGH	IGHV9-3*02	IGHJ3*01	10
IGH_124	IGH	IGHV9-3*02	IGHJ1*03	11
IGH_125	IGH	IGHV9-3*02	IGHJ1*01	11
IGH_126	IGH	IGHV9-3*02	IGHJ1*02	11
IGH_127	IGH	IGHV9-3*02	IGHJ2*03	9
IGH_128	IGH	IGHV9-3-1*01	IGHJ2*01	10
IGH_129	IGH	IGHV9-3-1*01	IGHJ2*02	10
IGH_130	IGH	IGHV9-3-1*01	IGHJ4*01	10
IGH_131	IGH	IGHV9-3-1*01	IGHJ3*01	10
IGH_132	IGH	IGHV9-3-1*01	IGHJ1*03	11
IGH_133	IGH	IGHV9-3-1*01	IGHJ1*01	11
IGH_134	IGH	IGHV9-3-1*01	IGHJ1*02	11
IGH_135	IGH	IGHV9-3-1*01	IGHJ2*03	9
IGH_136	IGH	IGHV9-1*03	IGHJ2*01	9
IGH_137	IGH	IGHV9-1*03	IGHJ2*02	9
IGH_138	IGH	IGHV9-1*03	IGHJ4*01	9
IGH_139	IGH	IGHV9-1*03	IGHJ3*01	9
IGH_140	IGH	IGHV9-1*03	IGHJ1*03	10
IGH_141	IGH	IGHV9-1*03	IGHJ1*01	10
IGH_142	IGH	IGHV9-1*03	IGHJ1*02	10
IGH_143	IGH	IGHV9-1*03	IGHJ2*03	11
IGH_144	IGH	IGHV9-1*02	IGHJ2*01	10
IGH_145	IGH	IGHV9-1*02	IGHJ2*02	10
IGH_146	IGH	IGHV9-1*02	IGHJ4*01	10
IGH_147	IGH	IGHV9-1*02	IGHJ3*01	10
IGH_148	IGH	IGHV9-1*02	IGHJ1*03	11
IGH_149	IGH	IGHV9-1*02	IGHJ1*01	11
IGH_150	IGH	IGHV9-1*02	IGHJ1*02	11
IGH_151	IGH	IGHV9-1*02	IGHJ2*03	9
IGH_152	IGH	IGHV9S8*01	IGHJ2*01	10
IGH_153	IGH	IGHV9S8*01	IGHJ2*02	10
IGH_154	IGH	IGHV9S8*01	IGHJ4*01	10
IGH_155	IGH	IGHV9S8*01	IGHJ3*01	10
IGH_156	IGH	IGHV9S8*01	IGHJ1*03	11
IGH_157	IGH	IGHV9S8*01	IGHJ1*01	11
IGH_158	IGH	IGHV9S8*01	IGHJ1*02	11
IGH_159	IGH	IGHV9S8*01	IGHJ2*03	9
IGH_160	IGH	IGHV9-4*04	IGHJ2*01	10
IGH_161	IGH	IGHV9-4*04	IGHJ2*02	10
IGH_162	IGH	IGHV9-4*04	IGHJ4*01	10
IGH_163	IGH	IGHV9-4*04	IGHJ3*01	10
IGH_164	IGH	IGHV9-4*04	IGHJ1*03	11
IGH_165	IGH	IGHV9-4*04	IGHJ1*01	11
IGH_166	IGH	IGHV9-4*04	IGHJ1*02	11
IGH_167	IGH	IGHV9-4*04	IGHJ2*03	9
IGH_168	IGH	IGHV9-4*01	IGHJ2*01	10
IGH_169	IGH	IGHV9-4*01	IGHJ2*02	10
IGH_170	IGH	IGHV9-4*01	IGHJ4*01	10
IGH_171	IGH	IGHV9-4*01	IGHJ3*01	10
IGH_172	IGH	IGHV9-4*01	IGHJ1*03	11
IGH_173	IGH	IGHV9-4*01	IGHJ1*01	11
IGH_174	IGH	IGHV9-4*01	IGHJ1*02	11
IGH_175	IGH	IGHV9-4*01	IGHJ2*03	9
IGH_176	IGH	IGHV9-1*01	IGHJ2*01	10
IGH_177	IGH	IGHV9-1*01	IGHJ2*02	10
IGH_178	IGH	IGHV9-1*01	IGHJ4*01	10
IGH_179	IGH	IGHV9-1*01	IGHJ3*01	10
IGH_180	IGH	IGHV9-1*01	IGHJ1*03	11
IGH_181	IGH	IGHV9-1*01	IGHJ1*01	11
IGH_182	IGH	IGHV9-1*01	IGHJ1*02	11
IGH_183	IGH	IGHV9-1*01	IGHJ2*03	9
IGH_184	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ2*01	10
IGH_185	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ2*02	10
IGH_186	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ4*01	10
IGH_187	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ3*01	10
IGH_188	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ1*03	11
IGH_189	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ1*01	11
IGH_190	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ1*02	11
IGH_191	IGH	IGHV9-2*03,IGHV9-2D*03	IGHJ2*03	9
IGH_192	IGH	IGHV9-2-1*01	IGHJ2*01	10
IGH_193	IGH	IGHV9-2-1*01	IGHJ2*02	10
IGH_194	IGH	IGHV9-2-1*01	IGHJ4*01	10
IGH_195	IGH	IGHV9-2-1*01	IGHJ3*01	10
IGH_196	IGH	IGHV9-2-1*01	IGHJ1*03	11
IGH_197	IGH	IGHV9-2-1*01	IGHJ1*01	11
IGH_198	IGH	IGHV9-2-1*01	IGHJ1*02	11
IGH_199	IGH	IGHV9-2-1*01	IGHJ2*03	9
IGH_200	IGH	IGHV9-2-5*01	IGHJ2*01	10
IGH_201	IGH	IGHV9-2-5*01	IGHJ2*02	10
IGH_202	IGH	IGHV9-2-5*01	IGHJ4*01	10
IGH_203	IGH	IGHV9-2-5*01	IGHJ3*01	10
IGH_204	IGH	IGHV9-2-5*01	IGHJ1*03	11
IGH_205	IGH	IGHV9-2-5*01	IGHJ1*01	11
IGH_206	IGH	IGHV9-2-5*01	IGHJ1*02	11
IGH_207	IGH	IGHV9-2-5*01	IGHJ2*03	9
IGH_208	IGH	IGHV9-4*02	IGHJ2*01	10
IGH_209	IGH	IGHV9-4*02	IGHJ2*02	10
IGH_210	IGH	IGHV9-4*02	IGHJ4*01	10
IGH_211	IGH	IGHV9-4*02	IGHJ3*01	10
IGH_212	IGH	IGHV9-4*02	IGHJ1*03	11
IGH_213	IGH	IGHV9-4*02	IGHJ1*01	11
IGH_214	IGH	IGHV9-4*02	IGHJ1*02	11
IGH_215	IGH	IGHV9-4*02	IGHJ2*03	9
IGH_216	IGH	IGHV9-2-4*01	IGHJ2*01	10
IGH_217	IGH	IGHV9-2-4*01	IGHJ2*02	10
IGH_218	IGH	IGHV9-2-4*01	IGHJ4*01	10
IGH_219	IGH	IGHV9-2-4*01	IGHJ3*01	10
IGH_220	IGH	IGHV9-2-4*01	IGHJ1*03	11
IGH_221	IGH	IGHV9-2-4*01	IGHJ1*01	11
IGH_222	IGH	IGHV9-2-4*01	IGHJ1*02	11
IGH_223	IGH	IGHV9-2-4*01	IGHJ2*03	9
IGH_224	IGH	IGHV12-3*03	IGHJ2*01	10
IGH_225	IGH	IGHV12-3*03	IGHJ2*02	10
IGH_226	IGH	IGHV12-3*03	IGHJ4*01	10
IGH_227	IGH	IGHV12-3*03	IGHJ3*01	10
IGH_228	IGH	IGHV12-3*03	IGHJ1*03	11
IGH_229	IGH	IGHV12-3*03	IGHJ1*01	11
IGH_230	IGH	IGHV12-3*03	IGHJ1*02	11
IGH_231	IGH	IGHV12-3*03	IGHJ2*03	9
IGH_232	IGH	IGHV12-3*02	IGHJ2*01	10
IGH_233	IGH	IGHV12-3*02	IGHJ2*02	10
IGH_234	IGH	IGHV12-3*02	IGHJ4*01	10
IGH_235	IGH	IGHV12-3*02	IGHJ3*01	10
IGH_236	IGH	IGHV12-3*02	IGHJ1*03	11
IGH_237	IGH	IGHV12-3*02	IGHJ1*01	11
IGH_238	IGH	IGHV12-3*02	IGHJ1*02	11
IGH_239	IGH	IGHV12-3*02	IGHJ2*03	9
IGH_240	IGH	IGHV12-3*01	IGHJ2*01	10
IGH_241	IGH	IGHV12-3*01	IGHJ2*02	10
IGH_242	IGH	IGHV12-3*01	IGHJ4*01	10
IGH_243	IGH	IGHV12-3*01	IGHJ3*01	10
IGH_244	IGH	IGHV12-3*01	IGHJ1*03	11
IGH_245	IGH	IGHV12-3*01	IGHJ1*01	11
IGH_246	IGH	IGHV12-3*01	IGHJ1*02	11
IGH_247	IGH	IGHV12-3*01	IGHJ2*03	9
IGH_248	IGH	IGHV8-11*01	IGHJ2*01	9
IGH_249	IGH	IGHV8-11*01	IGHJ2*02	9
IGH_250	IGH	IGHV8-11*01	IGHJ4*01	9
IGH_251	IGH	IGHV8-11*01	IGHJ3*01	9
IGH_252	IGH	IGHV8-11*01	IGHJ1*03	10
IGH_253	IGH	IGHV8-11*01	IGHJ1*01	10
IGH_254	IGH	IGHV8-11*01	IGHJ1*02	10
IGH_255	IGH	IGHV8-11*01	IGHJ2*03	11
IGH_256	IGH	IGHV8-4*01	IGHJ2*01	9
IGH_257	IGH	IGHV8-4*01	IGHJ2*02	9
IGH_258	IGH	IGHV8-4*01	IGHJ4*01	9
IGH_259	IGH	IGHV8-4*01	IGHJ3*01	9
IGH_260	IGH	IGHV8-4*01	IGHJ1*03	10
IGH_261	IGH	IGHV8-4*01	IGHJ1*01	10
IGH_262	IGH	IGHV8-4*01	IGHJ1*02	10
IGH_263	IGH	IGHV8-4*01	IGHJ2*03	11
IGH_264	IGH	IGHV8-4*02	IGHJ2*01	9
IGH_265	IGH	IGHV8-4*02	IGHJ2*02	9
IGH_266	IGH	IGHV8-4*02	IGHJ4*01	9
IGH_267	IGH	IGHV8-4*02	IGHJ3*01	9
IGH_268	IGH	IGHV8-4*02	IGHJ1*03	10
IGH_269	IGH	IGHV8-4*02	IGHJ1*01	10
IGH_270	IGH	IGHV8-4*02	IGHJ1*02	10
IGH_271	IGH	IGHV8-4*02	IGHJ2*03	11
IGH_272	IGH	IGHV1-11*02	IGHJ2*01	10
IGH_273	IGH	IGHV1-11*02	IGHJ2*02	10
IGH_274	IGH	IGHV1-11*02	IGHJ4*01	10
IGH_275	IGH	IGHV1-11*02	IGHJ3*01	10
IGH_276	IGH	IGHV1-11*02	IGHJ1*03	11
IGH_277	IGH	IGHV1-11*02	IGHJ1*01	11
IGH_278	IGH	IGHV1-11*02	IGHJ1*02	11
IGH_279	IGH	IGHV1-11*02	IGHJ2*03	9
IGH_280	IGH	IGHV12-2-1*01	IGHJ1*03	9
IGH_281	IGH	IGHV12-2-1*01	IGHJ1*01	9
IGH_282	IGH	IGHV12-2-1*01	IGHJ1*02	9
IGH_283	IGH	IGHV12-2-1*01	IGHJ2*01	11
IGH_284	IGH	IGHV12-2-1*01	IGHJ2*02	11
IGH_285	IGH	IGHV12-2-1*01	IGHJ4*01	11
IGH_286	IGH	IGHV12-2-1*01	IGHJ3*01	11
IGH_287	IGH	IGHV12-2-1*01	IGHJ2*03	10
IGH_288	IGH	IGHV12-1-1*02	IGHJ1*03	9
IGH_289	IGH	IGHV12-1-1*02	IGHJ1*01	9
IGH_290	IGH	IGHV12-1-1*02	IGHJ1*02	9
IGH_291	IGH	IGHV12-1-1*02	IGHJ2*01	11
IGH_292	IGH	IGHV12-1-1*02	IGHJ2*02	11
IGH_293	IGH	IGHV12-1-1*02	IGHJ4*01	11
IGH_294	IGH	IGHV12-1-1*02	IGHJ3*01	11
IGH_295	IGH	IGHV12-1-1*02	IGHJ2*03	10
IGH_296	IGH	IGHV12-1-5*01	IGHJ1*03	9
IGH_297	IGH	IGHV12-1-5*01	IGHJ1*01	9
IGH_298	IGH	IGHV12-1-5*01	IGHJ1*02	9
IGH_299	IGH	IGHV12-1-5*01	IGHJ2*01	11
IGH_300	IGH	IGHV12-1-5*01	IGHJ2*02	11
IGH_301	IGH	IGHV12-1-5*01	IGHJ4*01	11
IGH_302	IGH	IGHV12-1-5*01	IGHJ3*01	11
IGH_303	IGH	IGHV12-1-5*01	IGHJ2*03	10
IGH_304	IGH	IGHV12-1-4*01	IGHJ1*03	9
IGH_305	IGH	IGHV12-1-4*01	IGHJ1*01	9
IGH_306	IGH	IGHV12-1-4*01	IGHJ1*02	9
IGH_307	IGH	IGHV12-1-4*01	IGHJ2*01	11
IGH_308	IGH	IGHV12-1-4*01	IGHJ2*02	11
IGH_309	IGH	IGHV12-1-4*01	IGHJ4*01	11
IGH_310	IGH	IGHV12-1-4*01	IGHJ3*01	11
IGH_311	IGH	IGHV12-1-4*01	IGHJ2*03	10
IGH_312	IGH	IGHV12-1-1*01	IGHJ1*03	9
IGH_313	IGH	IGHV12-1-1*01	IGHJ1*01	9
IGH_314	IGH	IGHV12-1-1*01	IGHJ1*02	9
IGH_315	IGH	IGHV12-1-1*01	IGHJ2*01	11
IGH_316	IGH	IGHV12-1-1*01	IGHJ2*02	11
IGH_317	IGH	IGHV12-1-1*01	IGHJ4*01	11
IGH_318	IGH	IGHV12-1-1*01	IGHJ3*01	11
IGH_319	IGH	IGHV12-1-1*01	IGHJ2*03	10
IGH_320	IGH	IGHV12-1-9*01	IGHJ1*03	9
IGH_321	IGH	IGHV12-1-9*01	IGHJ1*01	9
IGH_322	IGH	IGHV12-1-9*01	IGHJ1*02	9
IGH_323	IGH	IGHV12-1-9*01	IGHJ2*01	11
IGH_324	IGH	IGHV12-1-9*01	IGHJ2*02	11
IGH_325	IGH	IGHV12-1-9*01	IGHJ4*01	11
IGH_326	IGH	IGHV12-1-9*01	IGHJ3*01	11
IGH_327	IGH	IGHV12-1-9*01	IGHJ2*03	10
IGH_328	IGH	IGHV1-49*01	IGHJ2*01	10
IGH_329	IGH	IGHV1-49*01	IGHJ2*02	10
IGH_330	IGH	IGHV1-49*01	IGHJ4*01	10
IGH_331	IGH	IGHV1-49*01	IGHJ3*01	10
IGH_332	IGH	IGHV1-49*01	IGHJ1*03	11
IGH_333	IGH	IGHV1-49*01	IGHJ1*01	11
IGH_334	IGH	IGHV1-49*01	IGHJ1*02	11
IGH_335	IGH	IGHV1-49*01	IGHJ2*03	9
IGH_336	IGH	IGHV1-12*01	IGHJ2*01	10
IGH_337	IGH	IGHV1-12*01	IGHJ2*02	10
IGH_338	IGH	IGHV1-12*01	IGHJ4*01	10
IGH_339	IGH	IGHV1-12*01	IGHJ3*01	10
IGH_340	IGH	IGHV1-12*01	IGHJ1*03	11
IGH_341	IGH	IGHV1-12*01	IGHJ1*01	11
IGH_342	IGH	IGHV1-12*01	IGHJ1*02	11
IGH_343	IGH	IGHV1-12*01	IGHJ2*03	9
IGH_344	IGH	IGHV1-12*02	IGHJ2*01	10
IGH_345	IGH	IGHV1-12*02	IGHJ2*02	10
IGH_346	IGH	IGHV1-12*02	IGHJ4*01	10
IGH_347	IGH	IGHV1-12*02	IGHJ3*01	10
IGH_348	IGH	IGHV1-12*02	IGHJ1*03	11
IGH_349	IGH	IGHV1-12*02	IGHJ1*01	11
IGH_350	IGH	IGHV1-12*02	IGHJ1*02	11
IGH_351	IGH	IGHV1-12*02	IGHJ2*03	9
IGH_352	IGH	IGHV1-12*03	IGHJ2*01	10
IGH_353	IGH	IGHV1-12*03	IGHJ2*02	10
IGH_354	IGH	IGHV1-12*03	IGHJ4*01	10
IGH_355	IGH	IGHV1-12*03	IGHJ3*01	10
IGH_356	IGH	IGHV1-12*03	IGHJ1*03	11
IGH_357	IGH	IGHV1-12*03	IGHJ1*01	11
